"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SC_Ythdc2_iKO_1","SC_Ythdc2_iKO_2","SC_Ythdc2_iKO_3","SC_Ythdc2_HT_1","SC_Ythdc2_HT_2","SC_Ythdc2_HT_3","mgi_symbol","entrezgene_id","chromosome_name"
"ENSMUSG00000000134",28.9940847799525,2.33245073244351,0.461054166331313,5.05895164336812,4.2156774619989e-07,1.99482614672971e-05,37.6464340447995,71.5730944469089,37.7022819285457,4.49463152966433,7.33541164639788,15.2126550833989,"Tfe3",209446,"X"
"ENSMUSG00000000320",30.0357460624796,1.60592817899663,0.404565453034031,3.96951387458569,7.20194133878143e-05,0.00136452105667582,45.0120407057385,62.3378564537594,28.7727941033638,13.483894588993,14.6708232927958,15.9370672302274,"Alox12",11684,"11"
"ENSMUSG00000000787",14.3848823638859,1.83957386943333,0.568369388270235,3.23658153904428,0.0012097066070674,0.0124752895111066,36.0096325645908,18.4704759862991,12.8981490808183,5.99284203955244,6.41848519059814,6.51970932145668,"Ddx3x",13205,"X"
"ENSMUSG00000000794",12.7404041547858,-2.73363378489794,0.646492454582311,-4.22840787316551,2.35350848795553e-05,0.000562237183054697,2.45520222031301,6.92642849486215,0.992165313909098,23.9713681582098,21.0893084833939,21.0079522580271,"Kcnn3",140493,"3"
"ENSMUSG00000000957",14.1059734557196,2.47361073453103,0.608738784333447,4.06350112427874,4.83420893887185e-05,0.00100142847983258,14.7312133218781,35.7865472234544,20.8354715920911,5.99284203955244,3.66770582319894,3.6220607341426,"Mmp14",17387,"14"
"ENSMUSG00000000958",34.2217995840914,2.0008867521556,0.439806478206641,4.54947084980293,5.37809831866954e-06,0.000164593889588536,36.8280333046951,55.4114279588972,74.4123985431823,4.49463152966433,11.0031174695968,23.1811886985126,"Slc7a7",20540,"14"
"ENSMUSG00000001082",9.52786063605505,1.89217103467452,0.660142673176819,2.8663061964602,0.00415292351453336,0.0326841286471824,14.7312133218781,20.7792854845864,9.92165313909098,2.99642101977622,3.66770582319894,5.07088502779964,"Mfsd10",68294,"5"
"ENSMUSG00000001127",27.1671285314507,1.76467257425965,0.424698333180591,4.15512008498812,3.2511674339573e-05,0.000732584486080158,41.7384377453212,56.5658327080409,28.7727941033638,7.49105254944055,14.6708232927958,13.7638307897419,"Araf",11836,"X"
"ENSMUSG00000001173",20.9844030264753,1.65410517523578,0.454436393372224,3.63990472453406,0.000272738938847496,0.00388600229171553,31.9176288640691,40.4041662200292,22.8198022199092,11.9856840791049,10.0861910137971,8.69294576194224,"Ocrl",320634,"X"
"ENSMUSG00000001247",6.72615480945438,2.18993990994474,0.804841337713975,2.72095853844301,0.00650929252171805,0.0456838710180817,9.82080888125204,13.8528569897243,9.92165313909098,1.49821050988811,0.916926455799735,4.34647288097112,"Lsr",54135,"7"
